X,Y,COUNTRY,STATE,NAME,PRODUCT,SIC,SIC2,SIC3,SIC4,NAICS,NAICS DESCR,WEB,LONGITUDE,LATITUDE,GlobalID
-119.7483243,39.5201674,United States of America,,CUTTING EDGE MACHINING,PRECISION MACHINING JOB SHOP,3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.CEMNV.COM,-119.7483243,39.5201674,fac3c123-d8d3-4e39-b5d2-aa7216e57084
-119.7217351,39.5270601,United States of America,,"ALLMETAL, INC.","AIR SPACERS, KEYS & CONNECTORS FOR INSULATED GLASS WINDOWS, DECORATIVE MUNTIN BARS & STARBURSTS",3442,N/A,N/A,N/A,332321,METAL WINDOW AND DOOR MANUFACTURING,WWW.ALLMETALINC.COM,-119.7217351,39.5270601,04f67103-bfff-4b05-bcef-d5517a58a6fc
-119.2574884,39.6132421,United States of America,,"VALLEY JOIST, INC., WESTERN DIV.",COMMERCIAL OPEN WEB STEEL JOISTS,3441,N/A,N/A,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.VALLEYJOIST.COM,-119.2574884,39.6132421,daf2d422-fcd5-49f3-a91d-c25b92d73033
-119.7258422,39.5216876,United States of America,,"MSM SHEET METAL & STEEL FABRICATION, INC","SHEET METAL, STEEL & ORNAMENTAL IRON FABRICATION",3444,3312,N/A,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.MSMSHEETMETAL.COM,-119.7258422,39.5216876,bb7903a5-7cea-4e30-ae04-6a792188ece5
-119.698014,39.1858335,United States of America,,"OWENS PRECISION, INC.",CNC MACHINING,3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.OWENSPRECISION.COM,-119.698014,39.1858335,f423e061-854e-4d3d-95b5-8acde003a95c
-119.7234967,38.9627746,United States of America,,MAXTON MFG. CO.,HYDRAULIC ELEVATOR CONTROL VALVES & SUPPORT PRODUCTS,3492,N/A,N/A,N/A,332912,FLUID POWER VALVE AND HOSE FITTING MANUFACTURING,WWW.MAXTONVALVE.COM,-119.7234967,38.9627746,239a14da-4eb4-4cbb-b33f-de240a5dfa7b
-119.766244,39.4736729,United States of America,,"TIME FASTENER CO., INC.",SCREW THREAD INSERTS & REPAIR KITS,3451,N/A,N/A,N/A,332721,PRECISION TURNED PRODUCT MANUFACTURING,WWW.TIMESERT.COM,-119.766244,39.4736729,4b15de8d-a9ca-45a6-9900-2e32c323f4b6
-119.8856568,39.6512255,United States of America,,"A & B PRECISION METALS, INC.",SHEET METAL FABRICATION,3444,N/A,N/A,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.ABPRECISIONMETALS.COM,-119.8856568,39.6512255,21414e66-a79a-42b1-a0f6-f15ad7238eee
-118.9134072,39.5091928,United States of America,,"CMC JOIST CO., NEVADA",STEEL JOISTS & GIRDERS,3441,N/A,N/A,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.CMCJOIST-NV.COM,-118.9134072,39.5091928,2283a368-85d8-448c-9bc8-92cdbf90d2c9
-119.7423674,39.2048691,United States of America,,"CARSON MFG., INC.",PLANETARY GEAR HEADS,3462,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.CARSONMFG.NET,-119.7423674,39.2048691,83d1ebef-0d49-4b21-bd17-7f0331c4906a
-119.7606654,39.4896112,United States of America,,"SEVEN C'S MFG., INC.",SHEET METAL FABRICATION,3444,N/A,N/A,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.7C-S.COM,-119.7606654,39.4896112,39ae1eec-134c-4dd2-8320-2fa64f3900e8
-119.7582388,39.5207769,United States of America,,ABC PLATING SERVICE,IRON & STEEL PLATING,3471,N/A,N/A,N/A,332813,"ELECTROPLATING, PLATING, POLISHING, ANODIZING AND COLORING",WWW.ABCPLATING.COM,-119.7582388,39.5207769,4c313e2b-209c-42df-bee0-5f28a1dc30c0
-119.7296549,38.9306818,United States of America,,"BERES PRECISION, INC.","CNC PRODUCTION MACHINING JOB SHOP, INCLUDING LATHING, MILLING, PROTOTYPES, FIXTURES & SPARE PARTS",3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.BERESPRECISION.COM,-119.7296549,38.9306818,7a4174b2-732f-4f2d-84e4-d9f16b0897e0
-119.7343514,39.5269773,United States of America,,"PROTOFAB, INC.",METAL FABRICATION & WELDING JOB SHOP & DISTRIBUTOR OF METAL,3499,3599,5051,N/A,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,WWW.PROTOFABINC.COM,-119.7343514,39.5269773,53db3f6a-e3aa-46d5-8c73-aef30017e92b
-119.7298002,39.5275544,United States of America,,"HODELL-NATCO INDUSTRIES, INC.",METAL FABRICATION,3499,N/A,N/A,N/A,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,WWW.HODELL-NATCO.COM,-119.7298002,39.5275544,cfdc2160-920e-4eb6-b1ed-e70f656430f9
-119.8964062,39.5048661,United States of America,,"TMX, INC., THE METAL XPERT",SHEET METAL FABRICATION,3444,N/A,N/A,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.TRUCKEEPRECISION.COM,-119.8964062,39.5048661,79e5fedc-aa7e-4c05-bf46-fa8765d85a68
-119.7337227,39.530558,United States of America,,B & J INC.,SHEET METAL FABRICATION & PRECISION MACHINING JOB SHOP,3599,3444,N/A,N/A,332710,MACHINE SHOPS,WWW.BJNEVADA.COM,-119.7337227,39.530558,0f94b9a6-9dd6-472f-8cd2-b14e235ad753
-119.743768,39.0240743,United States of America,,"BURNS MACHINERY, INC.","LIVE TOOL TURNING, FOUR-AXIS MILLING, LASER ENGRAVING & CNC MACHINING JOB SHOP",3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.DIRTTRICKS.COM,-119.743768,39.0240743,e54b8152-c6fd-46d4-98db-1ebd3839e017
-119.7756285,39.4615452,United States of America,,YAJIMA USA LTD.,"STRUCTURAL STEEL FABRICATION, PLASMA CUTTING & ARCHITECTURAL METALWORK",3441,3599,3446,N/A,332312,FABRICATED STRUCTURAL METAL MANUFACTURING,WWW.YAJIMAUSA.COM,-119.7756285,39.4615452,1e9b7779-32f0-495a-870d-d0d86d0e2380
-119.9091251,39.6345709,United States of America,,TYCO VALVES & CONTROLS,INDUSTRIAL VALVES,3494,N/A,N/A,N/A,332911,INDUSTRIAL VALVE MANUFACTURING,WWW.KNIFEGATE.COM,-119.9091251,39.6345709,7261c969-a1c4-4872-af6f-f5a5b1328270
-119.6569778,39.2174586,United States of America,,"BLUE MOUNTAIN STEEL, INC.",ORNAMENTAL IRONWORK & STRUCTURAL STEEL & REBAR,3446,3441,3449,N/A,332323,ORNAMENTAL AND ARCHITECTURAL METAL WORK MANUFACTURING,WWW.BLUEMOUNTAINSTEEL.NET,-119.6569778,39.2174586,1624dade-ebe0-49be-a79a-93a0fba81828
-119.7605146,39.5236763,United States of America,,"PRECISION METALS, INC.",PRECISION SHEET METAL FABRICATION FOR THE GAMING INDUSTRY,3444,N/A,N/A,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.PMINV.COM,-119.7605146,39.5236763,e1cc9743-2021-4c06-b363-3f7034fa4214
-119.6563945,39.2238023,United States of America,,SCULLY STEEL,"STRUCTURAL STEEL, INCLUDING STEEL WALL PANELS & TRUSSES",3448,N/A,N/A,N/A,332311,PREFABRICATED METAL BUILDING AND COMPONENT MANUFACTURING,WWW.SCULLYSTEEL.COM,-119.6563945,39.2238023,663836de-41a3-45ee-8c2b-0328a5f6d290
-119.7231295,39.5233442,United States of America,,"PDM STEEL SERVICE CENTERS, INC.",STEEL SERVICE CENTER,3312,5051,N/A,N/A,332312,FABRICATED STRUCTURAL METAL MANUFACTURING,WWW.PDMSTEEL.COM,-119.7231295,39.5233442,1e842602-464e-45cf-8a96-f14686f29ee1
-119.7521439,39.4513324,United States of America,,"C.E.S. MACHINE PRODUCTS, INC.","CNC MACHINING JOB SHOP, INCLUDING CNC LATHES, MILLS & SWISS SCREW MACHINE PRODUCTS & ELECTROMECHANICAL ASSEMBLY",3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.CESMACHINE.COM,-119.7521439,39.4513324,36134c08-88a6-4ce0-90d3-9a9ccb7e428a
-119.7118064,39.5223408,United States of America,,ARNOLD MACHINERY CO.,GENERAL MACHINING JOB SHOP & DISTRIBUTOR OF CONSTRUCTION & MINING EQUIPMENT,3599,5082,N/A,N/A,332710,MACHINE SHOPS,WWW.ARNOLDMACHINERYCOMPANY.COM,-119.7118064,39.5223408,17c28081-48a3-464f-936f-00145c6d1e80
-119.8179351,39.5699261,United States of America,,RENO IRON WORKS CO.,"STRUCTURAL & ARCHITECTURAL STEEL FABRICATION, INCLUDING BEAMS, JOISTS & BALCONIES",3441,3446,N/A,N/A,332312,FABRICATED STRUCTURAL METAL MANUFACTURING,WWW.RENOIRONWORKS.COM,-119.8179351,39.5699261,7a7d7b2f-6b72-4067-b428-4e4ec8b6a17c
-118.6504478,38.5438494,United States of America,,"SOC, HAWTHORNE DIV.",AMMUNITION,3482,N/A,N/A,N/A,332992,SMALL ARMS AMMUNITION MANUFACTURING,WWW.DAYZIM.COM,-118.6504478,38.5438494,f99f4800-eda5-4c6f-a7a0-ab88b9a4ff6a
-119.7452905,39.2056457,United States of America,,SPECLINE NEVADA,AIRCRAFT BEARINGS,3562,3721,N/A,N/A,332991,BALL AND ROLLER BEARING MANUFACTURING,WWW.SPECLINE.COM,-119.7452905,39.2056457,48ef89f5-7947-4751-83f0-dd911bcccb7a
-119.7678242,39.5477258,United States of America,,WEALTEC CORP.,"LIFE SCIENCE LABORATORY EQUIPMENT, INCLUDING POWER SUPPLIES, IMAGE SYSTEMS, SPECTROPHOTOMERS & BASIC LAB EQUIPMENT",3821,3679,N/A,N/A,332710,MACHINE SHOPS,WWW.WEALTEC.COM,-119.7678242,39.5477258,c22393ee-e8df-4cc5-83b3-374781017b39
-119.748319,39.5264114,United States of America,,"FERNCO, INC.",HOSE COUPLINGS & FITTINGS,3498,3432,N/A,N/A,332919,OTHER METAL VALVE AND PIPE FITTING MANUFACTURING,WWW.FERNCO.COM,-119.748319,39.5264114,027012bf-1db5-4f06-87af-24cbe96e2d00
-119.7503443,39.0239028,United States of America,,AMERICAN INTERNATIONAL TOOLING CO.,"METAL CAN SEAMER CHUCKS, ROLLS, PINS & BEARINGS",3423,N/A,N/A,N/A,332212,HAND AND EDGE TOOL MANUFACTURING,WWW.SEAMERTOOLING.COM,-119.7503443,39.0239028,f496ba88-b15a-44c7-8041-900ca7308006
-119.893956,39.6428831,United States of America,,PERFORMANCE PIPE,PIPE FITTINGS,3498,N/A,N/A,N/A,332919,OTHER METAL VALVE AND PIPE FITTING MANUFACTURING,WWW.CPCHEM.COM,-119.893956,39.6428831,46af43b2-923d-404c-8c2c-0c8357b05b39
-119.7616506,39.5231064,United States of America,,"PROGRESSRIAL SERVICE, INC.",REBUILT ROLLER BEARINGS,3562,N/A,N/A,N/A,332991,BALL AND ROLLER BEARING MANUFACTURING,WWW.AMSTED.COM,-119.7616506,39.5231064,4ec48bbc-d600-4e06-8747-47a8652a141e
-119.7185545,39.5248392,United States of America,,HAWS CORP.,"WATER FOUNTAINS, EMERGENCY EYEWASHES & SHOWERS",3431,3679,N/A,N/A,332998,ENAMELED IRON AND METAL SANITARY WARE MANUFACTURING,WWW.HAWSCO.COM,-119.7185545,39.5248392,092c53ad-0e3e-4c4a-afc6-2a3be006d75a
-119.7419195,39.522008,United States of America,,SLIGER DESIGNS/QUANMAXUSA,"INDUSTRIAL COMPUTER ENCLOSURES, INCLUDING PRECISION SHEET METAL SOLUTIONS, FLAT PANEL DISPLAYS & POWDER COATING",3577,2542,N/A,N/A,332439,OTHER METAL CONTAINER MANUFACTURING,WWW.QUANMAXUSA.COM,-119.7419195,39.522008,0d921376-4b3b-4828-8f07-c18f27ea8b74
-119.9781148,39.5219507,United States of America,,FIRTH RIXSON VIKING,METAL FORGINGS & SEAMLESS ROLLED RINGS,3463,N/A,N/A,N/A,332112,NONFERROUS FORGING,WWW.FIRTHRIXSON.COM,-119.9781148,39.5219507,996b744f-1f1c-449b-9772-51a2de531bdf
-116.3695145,43.6178903,United States of America,,"BUTTE FENCE, INC.","CORPORATE HEADQUARTERS & RESIDENTIAL VINYL FENCES, DECKING, RAILINGS, AWNINGS & GAZEBOS",3446,3089,2499,N/A,332323,ORNAMENTAL AND ARCHITECTURAL METAL WORK MANUFACTURING,WWW.BUTTEFENCE.COM,-116.3695145,43.6178903,fc6246c6-4672-4193-ab3a-a64bc3f4d67b
-116.4053145,43.4817581,United States of America,,"MOUNTAIN INDUSTRIES, INC.",STRUCTURAL STEEL FABRICATION OF HANDRAILS,3441,3446,N/A,N/A,332312,FABRICATED STRUCTURAL METAL MANUFACTURING,WWW.MSFBOISE.COM,-116.4053145,43.4817581,a48d8d75-8f3f-4098-b69f-da2c367b2316
-116.3762738,43.610945,United States of America,,"FRESH AIR MFG. CO., INC.",SHEET METAL FABRICATION,3444,N/A,N/A,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.FAMCOMFG.COM,-116.3762738,43.610945,4df1e565-9256-42c3-a798-8e2785cc971f
-116.389725,43.5904397,United States of America,,ARNOLD MACHINERY CO.,GENERAL MACHINING JOB SHOP,3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.ARNOLDMACHINERY.COM,-116.389725,43.5904397,0f4adccb-cba8-4a6b-8751-e16d344a534b
-116.355057,43.6109306,United States of America,,"ELIXIR INDUSTRIES, INC.","STEEL & ALUMINUM COMMERCIAL, RESIDENTIAL, RV, CARGO & METAL ROOFING, SIDING, CARGO TRAILER COMPONENTS & RV DOORS",3499,3444,3442,N/A,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,WWW.ELIXIRIND.COM,-116.355057,43.6109306,708b5df5-6222-4daa-aec1-9ea7741ef68d
-116.7781824,43.6675879,United States of America,,"IBI, LLC",WATER & FUEL STORAGE TANKS,3443,N/A,N/A,N/A,332420,METAL TANK (HEAVY GAUGE) MANUFACTURING,WWW.IBITANKS.COM,-116.7781824,43.6675879,812812f0-18c3-434e-99ce-5dc375f885aa
-116.5327009,43.5926779,United States of America,,"KINRO, INC.",VINYL WINDOWS & DOORS,3089,N/A,N/A,N/A,332321,METAL WINDOW AND DOOR MANUFACTURING,WWW.KINRO.COM,-116.5327009,43.5926779,873d814f-ab9c-4c55-b645-55b0eba868f4
-116.6584807,43.6587348,United States of America,,"QUALITY MACHINE PRODUCTS, INC.",PRECISION MACHINE PARTS,3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.QUALITYMACHINEPRODUCTS.COM,-116.6584807,43.6587348,eaefdd5c-5098-49e9-aee8-4840e0c7a2ad
-116.3698365,43.6066289,United States of America,,"NORTHWEST MACHINING & MFG., INC.",METAL FABRICATION & PRECISION & CNC MACHINING JOB SHOP,3499,3599,N/A,N/A,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,WWW.NWMACHANDMFG.COM,-116.3698365,43.6066289,f70f4536-fe37-4529-ba9e-c4132651b4b5
-116.6579608,43.6563984,United States of America,,"SUPERIOR STEEL PRODUCTS, INC.",STORAGE & TRANSPORT TANKS & PRESSURE VESSELS,3443,N/A,N/A,N/A,332420,METAL TANK (HEAVY GAUGE) MANUFACTURING,WWW.SSPRODUCTS.COM,-116.6579608,43.6563984,c8cda1e8-d88d-4a13-909e-f5948b260ffc
-116.563524,43.6009314,United States of America,,"HOFF COMPANIES, INC.",VINYL WINDOWS,3089,N/A,N/A,N/A,332321,METAL WINDOW AND DOOR MANUFACTURING,WWW.WESTERN-WINDOW.COM,-116.563524,43.6009314,0502e929-4ff4-4c22-b948-4632524a3d93
-116.5483097,43.6020097,United States of America,,SELKIRK CORPORATION,SHEET METAL FABRICATION & HVAC VENTING PRODUCTS,3444,N/A,N/A,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.SELKIRKCORP.COM,-116.5483097,43.6020097,493ff3e6-fc38-4b51-91db-23d1feef48aa
-116.5402337,43.593769,United States of America,,"FLEETWOOD HOMES OF IDAHO, INC.",MANUFACTURED HOUSING,2452,N/A,N/A,N/A,332510,HARDWARE MANUFACTURING,WWW.FLEETWOOD.COM,-116.5402337,43.593769,c862adb7-e7e9-457e-a0fb-7c27d7b1e4d2
-116.3771213,43.603069,United States of America,,ADVANCED PRECISION MACHINING,PRECISION MACHINING JOB SHOP,3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.APMIDAHO.COM,-116.3771213,43.603069,3ba3c611-0b29-4f8e-bf9c-b19d1653bc6b
-116.7113557,43.6980097,United States of America,,"OUTLAND STEEL, INC.",STRUCTURAL STEEL FABRICATION,3441,N/A,N/A,N/A,332312,FABRICATED STRUCTURAL METAL MANUFACTURING,WWW.OUTLANDSTEEL.COM,-116.7113557,43.6980097,92cb9bf4-2a0f-4e62-b10d-45349a7889ad
-116.7135982,43.671467,United States of America,,R & M STEEL CO.,PRE-ENGINEERED METAL BUILDINGS,3448,N/A,N/A,N/A,332311,PREFABRICATED METAL BUILDING AND COMPONENT MANUFACTURING,WWW.RMSTEEL.COM,-116.7135982,43.671467,46be7ad7-057a-41e4-af1f-1f568f2433a9
-116.561223,43.5801789,United States of America,,OWYHEE SHEET METAL,"SHEET METAL FABRICATION & HVAC CONTRACTING, INCLUDING HEATING, AIR CONDITIONING & KITCHEN VENTILATION",3444,N/A,N/A,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.OWYHEESHEETMETAL.COM,-116.561223,43.5801789,5ce070a1-4f06-4eef-9a88-b8fffd8f8028
-117.6737067,41.0283029,United States of America,,"PACIFIC WESTERN SYSTEMS, INC.",PRECISION FABRICATION & MACHINING OF SEMICONDUCTOR WAFER PROBERS,3599,3674,N/A,N/A,332710,MACHINE SHOPS,WWW.PACIFICWESTERNSYSTEMS.COM,-117.6737067,41.0283029,acf2414c-5f11-4277-b4a7-7d9b83f458d1
-121.14243,44.6571104,United States of America,,KEITH MFG. CO.,MATERIAL HANDLING EQUIPMENT,3537,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.KEITHWALKINGFLOOR.COM,-121.14243,44.6571104,be9507f4-2f79-4f7f-9e8d-c6bd3cf1677c
-121.1655682,44.2748786,United States of America,,AMERICAN FENCE CO.,ORNAMENTAL IRON & WOODEN FENCES,3446,2499,N/A,N/A,332323,ORNAMENTAL AND ARCHITECTURAL METAL WORK MANUFACTURING,WWW.UNITEDFENCECONTRACTORS.COM,-121.1655682,44.2748786,29ab412b-81c5-4a42-a93b-4c43beb12f56
-121.236811,44.7642862,United States of America,,WARM SPRINGS COMPOSITE PRODUCTS,FIREPROOF DOORS,3442,N/A,N/A,N/A,332321,METAL WINDOW AND DOOR MANUFACTURING,WWW.WSCP.COM,-121.236811,44.7642862,3705630e-5bad-4e30-905f-d3bbdb924522
-112.5201919,42.9256797,United States of America,,LEWIS CORP.,SHEET METAL FABRICATION & HVAC DUCTS,3444,N/A,N/A,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.LEWISCORP.COM,-112.5201919,42.9256797,5f6fdd92-14bd-4afe-aafb-77175c93019b
-114.5180771,42.7056602,United States of America,,SPEARS MFG. CO.,INDUSTRIAL PIPE FITTINGS,3498,N/A,N/A,N/A,332919,OTHER METAL VALVE AND PIPE FITTING MANUFACTURING,WWW.SPEARSMFG.NET,-114.5180771,42.7056602,5b024e17-ae3e-4858-ac71-0511ec560cee
-116.2945456,43.6070519,United States of America,,"SMOKE GUARD, INC.",SMOKE CONTAINMENT SYSTEMS FOR ELEVATOR OPENINGS,3081,N/A,N/A,N/A,332618,OTHER FABRICATED WIRE PRODUCT MANUFACTURING,WWW.SMOKEGUARD.COM,-116.2945456,43.6070519,38c62b83-5f9a-4627-a758-03eac5b5b897
-114.3061629,43.5119521,United States of America,,ROCKY MOUNTAIN HARDWARE,"SOLID BRONZE DOOR HARDWARE, HINGES, CABINET HARDWARE, SINKS, FAUCETS & KITCHEN & BATH ACCESSORIES",3429,N/A,N/A,N/A,332510,HARDWARE MANUFACTURING,WWW.ROCKYMOUNTAINHARDWARE.COM,-114.3061629,43.5119521,82f2039d-ce88-4570-9593-d668b3d5de0c
-112.4666141,42.8987263,United States of America,,"GENERAL PRODUCTS MACHINE SHOP, INC.",MACHINE PARTS,3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.GPMS.NET,-112.4666141,42.8987263,b9eacf7b-041f-402a-9d5c-f92108f53fe8
-116.1912338,43.5631007,United States of America,,"BOISE MOBILE EQUIPMENT, INC.",FIRETRUCKS & APPARATUS,3713,N/A,N/A,N/A,332919,OTHER METAL VALVE AND PIPE FITTING MANUFACTURING,WWW.BMEFIRE.COM,-116.1912338,43.5631007,82fa0ad4-3297-478a-8f6e-051fa9dd5ec2
-116.1945744,43.5606997,United States of America,,"METALCRAFT, INC.","PRECISION SHEET METAL FABRICATION, MACHINING & FINISHING",3444,3599,N/A,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.METALCRAFTIDAHO.COM,-116.1945744,43.5606997,9459deea-47a1-4d82-b109-1ea2111c4193
-114.4332963,42.5419888,United States of America,,SEASTROM MFG. CO.,"WASHERS, O-RINGS, CLAMPS, BRACKETS & CNC & PRECISION MACHINING JOB SHOP",3429,3599,N/A,N/A,332722,"BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",WWW.SEASTROM-MFG.COM,-114.4332963,42.5419888,d7792d49-bcd9-4723-bf74-a51d7f91ba64
-112.1470765,42.6283465,United States of America,,RETSEL CORPORATION,"GENERAL MACHINING JOB SHOP, INCLUDING FOUNDRY CASTINGS & PATTERNS",3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.RETSEL.COM,-112.1470765,42.6283465,f0364e15-ce1e-4344-89fb-dc5f8d254fe0
-116.3198015,43.6103282,United States of America,,"LASASCO, INC.","METAL FABRICATION, SHEARING & WELDING JOB SHOP",3499,3599,N/A,N/A,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,WWW.LASASCO.COM,-116.3198015,43.6103282,66ec8279-5dc5-40f0-b9d6-81005e47ca17
-111.7385067,42.5775439,United States of America,,"HERITAGE SAFE CO., INC.","FIRE-RESISTANT HOME, OFFICE & GUN SAFES",3499,N/A,N/A,N/A,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,WWW.HERITAGESAFE.COM,-111.7385067,42.5775439,1efd8c11-7246-45fe-b5bd-fbd55a4bfa13
-116.2905821,43.5763918,United States of America,,CHRIS REEVE KNIVES,POCKET & HUNTING KNIVES,3421,N/A,N/A,N/A,332211,CUTLERY AND FLATWARE (EXCEPT PRECIOUS) MANUFACTURING,WWW.CHRISREEVE.COM,-116.2905821,43.5763918,febae3e2-bdf3-4adf-ad80-afe8c14510e1
-114.8131025,43.3432703,United States of America,,"HIGH COUNTRY FUSION, INC.",PIPE FITTINGS,3498,N/A,N/A,N/A,332919,OTHER METAL VALVE AND PIPE FITTING MANUFACTURING,WWW.HCFUSION.COM,-114.8131025,43.3432703,6802f11c-98f5-4dc5-b0e0-05f2db1152fb
-116.1789999,43.5436348,United States of America,,HOBSON FABRICATING CORP.,CORPORATE HEADQUARTERS & SHEET METAL FABRICATION,3444,N/A,N/A,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.HOBSONFAB.COM,-116.1789999,43.5436348,b53b3180-842b-49b2-afc5-abbb70163649
-111.9816414,43.530042,United States of America,,"DIVERSIFIED METAL PRODUCTS, INC.",SPECIALTY METAL FABRICATION FOR THE NUCLEAR & INDUSTRIAL INDUSTRIES,3312,3499,N/A,N/A,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,WWW.DIVERSIFIEDMETAL.COM,-111.9816414,43.530042,003357ab-0d5a-45c2-a25e-727ad92fa656
-111.8053702,42.0154197,United States of America,,LUNDAHL IRONWORKS CO.,STEEL FABRICATION,3312,N/A,N/A,N/A,332312,FABRICATED STRUCTURAL METAL MANUFACTURING,WWW.LUNDAHLIRONWORKS.COM,-111.8053702,42.0154197,6e070613-ef8e-4b05-a6f9-7867a6e5e223
-112.0552505,43.4704017,United States of America,,VSM TECHNOLOGIES,"PRECISION SHEET METAL FABRICATION & CNC LASER CUTTING, PUNCHING & PRESS JOB SHOP",3444,3599,N/A,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.VSMTECHNOLOGIES.COM,-112.0552505,43.4704017,c7bebd1e-e833-4f63-bb14-2e05ef4db439
-116.1724575,43.5625298,United States of America,,"ACECO PRECISION MFG., INC.",INDUSTRIAL FOOD PROCESSING & PACKAGING KNIVES & INDUSTRIAL WOOD TOOLS & CUTTERS,3421,3423,3545,N/A,332211,CUTLERY AND FLATWARE (EXCEPT PRECIOUS) MANUFACTURING,WWW.ACECO.COM,-116.1724575,43.5625298,14465158-338e-4c2b-b165-c885c50c103f
-111.9173345,43.6688031,United States of America,,"RIGBY STEEL & FABRICATION, INC.",STRUCTURAL & DECORATIVE METAL FABRICATION,3441,3446,N/A,N/A,332312,FABRICATED STRUCTURAL METAL MANUFACTURING,WWW.RIGBYSTEEL.NET,-111.9173345,43.6688031,4759c378-8cd0-41ca-8cbd-0524b93b915a
-116.2082035,43.5639803,United States of America,,"CNC SOLUTIONS, INC.",MACHINE PARTS & CNC MACHINING JOB SHOP,3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.TACTICALSOL.COM,-116.2082035,43.5639803,09b6450c-3cff-4f74-9fc3-6b11c2c23f2d
-115.7817375,40.8244476,United States of America,,"TRICON METALS & SERVICES, INC.",METAL FABRICATION,3499,N/A,N/A,N/A,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,WWW.TRICONMETALS.COM,-115.7817375,40.8244476,9e63e3a4-2284-4dc1-8eb4-57e77fa30545
-112.0339393,40.6813935,United States of America,,CIR TRAN CORP.,PRINTED CIRCUIT BOARDS & CABLE HARNESSES,3672,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.CIRTRAN.COM,-112.0339393,40.6813935,5b110612-a9d8-4d79-9a30-aefc6692d817
-111.8983911,40.7465414,United States of America,,SALT LAKE CHROME PLATING,CHROME PLATING,3471,N/A,N/A,N/A,332813,"ELECTROPLATING, PLATING, POLISHING, ANODIZING AND COLORING",WWW.SALTLAKECHROME.COM,-111.8983911,40.7465414,5c5fbbfd-e3a4-4f02-8be6-d3e9e44d4d1b
-111.8954686,40.7075848,United States of America,,"ALADDIN INDUSTRIES, INC.",PLASTIC SKYLIGHTS,3089,N/A,N/A,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.SKYLIGHTS.COM,-111.8954686,40.7075848,820eee49-a15f-4a9b-98b1-d67058f937f7
-111.9214267,40.7292942,United States of America,,"AMSCO WINDOWS, INC.",VINYL & COMPOSITE WINDOWS & SLIDING PATIO DOORS FOR NEW CONSTRUCTION & REPLACEMENT APPLICATIONS,3089,N/A,N/A,N/A,332321,METAL WINDOW AND DOOR MANUFACTURING,WWW.AMSCOWINDOWS.COM,-111.9214267,40.7292942,1ded95f7-7f1e-48da-bc5b-df1860781407
-112.3391539,40.5375759,United States of America,,"UTAH FABRICATION, INC.","CUSTOM METAL, STEEL & STAINLESS STEEL FABRICATION, INCLUDING LASER ALIGNMENT, PAINTING, COATING, RHINO LINING & DESIGN",3499,3312,3444,N/A,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,WWW.UTAHFAB.COM,-112.3391539,40.5375759,4be6179d-9c0f-401d-a066-2c08489e0c7e
